image,tree_id,fruit_id,week,stage,week_cur,temp,dewpt,rh,vpd,precip_rate,solar_rad,ghi,dhi,dni,pres,wind_spd,weather_desc,vis,temp_mean_w0,temp_min_w0,temp_max_w0,temp_std_w0,dewpt_mean_w0,dewpt_min_w0,dewpt_max_w0,dewpt_std_w0,rh_mean_w0,rh_min_w0,rh_max_w0,rh_std_w0,vpd_mean_w0,vpd_min_w0,vpd_max_w0,vpd_std_w0,ghi_mean_w0,ghi_min_w0,ghi_max_w0,ghi_std_w0,dhi_mean_w0,dhi_min_w0,dhi_max_w0,dhi_std_w0,dni_mean_w0,dni_min_w0,dni_max_w0,dni_std_w0,solar_rad_mean_w0,solar_rad_min_w0,solar_rad_max_w0,solar_rad_std_w0,pres_mean_w0,pres_min_w0,pres_max_w0,pres_std_w0,wind_spd_mean_w0,wind_spd_min_w0,wind_spd_max_w0,wind_spd_std_w0,vis_mean_w0,vis_min_w0,vis_max_w0,vis_std_w0,precip_sum_w0,rainy_hours_w0,high_rh_hours_w0,high_temp_hours_w0,low_temp_hours_w0,temp_range_w0,windy_hours_w0,temp_mean_l1,temp_min_l1,temp_max_l1,temp_std_l1,dewpt_mean_l1,dewpt_min_l1,dewpt_max_l1,dewpt_std_l1,rh_mean_l1,rh_min_l1,rh_max_l1,rh_std_l1,vpd_mean_l1,vpd_min_l1,vpd_max_l1,vpd_std_l1,ghi_mean_l1,ghi_min_l1,ghi_max_l1,ghi_std_l1,dhi_mean_l1,dhi_min_l1,dhi_max_l1,dhi_std_l1,dni_mean_l1,dni_min_l1,dni_max_l1,dni_std_l1,solar_rad_mean_l1,solar_rad_min_l1,solar_rad_max_l1,solar_rad_std_l1,pres_mean_l1,pres_min_l1,pres_max_l1,pres_std_l1,wind_spd_mean_l1,wind_spd_min_l1,wind_spd_max_l1,wind_spd_std_l1,vis_mean_l1,vis_min_l1,vis_max_l1,vis_std_l1,precip_sum_l1,rainy_hours_l1,high_rh_hours_l1,high_temp_hours_l1,low_temp_hours_l1,temp_range_l1,windy_hours_l1,temp_mean_l2,temp_min_l2,temp_max_l2,temp_std_l2,dewpt_mean_l2,dewpt_min_l2,dewpt_max_l2,dewpt_std_l2,rh_mean_l2,rh_min_l2,rh_max_l2,rh_std_l2,vpd_mean_l2,vpd_min_l2,vpd_max_l2,vpd_std_l2,ghi_mean_l2,ghi_min_l2,ghi_max_l2,ghi_std_l2,dhi_mean_l2,dhi_min_l2,dhi_max_l2,dhi_std_l2,dni_mean_l2,dni_min_l2,dni_max_l2,dni_std_l2,solar_rad_mean_l2,solar_rad_min_l2,solar_rad_max_l2,solar_rad_std_l2,pres_mean_l2,pres_min_l2,pres_max_l2,pres_std_l2,wind_spd_mean_l2,wind_spd_min_l2,wind_spd_max_l2,wind_spd_std_l2,vis_mean_l2,vis_min_l2,vis_max_l2,vis_std_l2,precip_sum_l2,rainy_hours_l2,high_rh_hours_l2,high_temp_hours_l2,low_temp_hours_l2,temp_range_l2,windy_hours_l2,wdesc_sacttered_clouds,wdesc_few_clouds,wdesc_overcast_clouds,is_disease
9_18,9,18,4,2,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,1
9_19,9,19,4,2,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,1
9_20,9,20,4,1,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,1
9_21,9,21,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
9_22,9,22,4,1,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,1
9_23,9,23,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
9_24,9,24,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
9_25,9,25,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
9_26,9,26,4,1,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,1
9_27,9,27,4,2,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,1
9_3,9,3,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
9_4,9,4,4,1,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,1
9_5,9,5,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
9_6,9,6,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
9_7,9,7,4,0,,,,,,,,,,,,,,,29.6,29.6,29.6,0.0,20.4,20.4,20.4,0.0,58.0,58,58,0.0,1.7416062930504232,1.7416062930504232,1.7416062930504232,0.0,897.0,897,897,0.0,120.0,120,120,0.0,940.0,940,940,0.0,841.0,841,841,0.0,950.0,950,950,0.0,4.7,4.7,4.7,0.0,10.0,10,10,0.0,0.0,0,0,0,0,0.0,0,29.200000000000003,28.8,29.6,0.4131182235954582,17.200000000000003,17.1,17.3,0.10327955589886409,48.5,47.0,50.0,1.5491933384829668,2.0887737946694993,1.979806314775369,2.1977412745636293,0.11254112930884201,901.0,889.0,913.0,12.393546707863734,120.5,120.0,121.0,0.5163977794943222,938.5,935.0,942.0,3.6147844564602556,859.5,848.0,871.0,11.877148928369412,948.5,948.0,949.0,0.5163977794943222,4.0,4.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,29.41818181818181,29.4,29.5,0.0394771016975867,22.85454545454545,22.7,22.9,0.08004327833694934,67.81818181818181,67.0,68.0,0.3947710169758613,1.3206203539744192,1.3117466093252255,1.3605522048957897,0.01926703459750422,833.9090909090909,797.0,864.0,17.5686655343543,116.18181818181819,114.0,118.0,1.0527227119356304,917.8181818181819,908.0,926.0,4.737252203710336,162.0,148.0,204.0,23.46628787573072,947.1818181818181,947.0,948.0,0.3947710169758614,3.200000000000001,3.2,3.2,9.09079595102396e-16,16.0,16.0,16.0,0.0,9.5,22.0,0.0,0.0,0.0,0.10000000000000142,0.0,0,0,0,0
